# This data file is derived from:
# Peter M. Blau, Otis Dudley Duncan, David L. Featherman, and Robert M. Hauser. 
# OCCUPATIONAL CHANGES IN A GENERATION 1962 AND 1973 [Computer File].
# Madison, WI: University of Wisconsin [producer], 1983.
# Ann Arbor, MI: Inter-university Consortium for Political and Social Research
#  [distributor], 1994.

# the first value in each row is the case number, 1 to 20,700
# missing values are encoded as NA
# scaled.weight = 0.62*weight/mean(weight) where 0.62 is the design effect
#   for the survey

# for the definitions of the other variables, see the on-line supplemental
# Chapter 26 to Fox, Applied Regression Analysis and Generalized Linear Models,
# Third Edition.

education.father ses.father education ses.first ses age race weight scaled.weight
10834 3 53 6 62 64 42 white 1.80253 0.514268946004237
10835 3 59 4 19 59 21 white 1.75192 0.499829712617123
10836 1 61 2 7 61 47 white 3.45597 0.98600192469599
10837 3 14 5 6 7 32 white 1.54339 0.440335277955695
10838 7 14 7 17 14 57 white 1.67112 0.476777152694602
10839 5 NA 5 19 15 39 white 1.46737 0.418646470959283
10840 1 14 3 6 14 50 white 1.53954 0.439236857711862
10841 1 14 3 6 NA 54 white 1.65197 0.47131358187138
10842 0 12 5 2 14 63 white 1.65179 0.471262227158682
10843 3 14 3 22 49 52 white 1.5437 0.440423722183121
10844 3 52 5 39 18 33 white 1.8341 0.523275992003668
10845 1 NA 4 3 17 32 white 1.62225 0.462834348196908
10846 3 14 3 12 14 44 white 1.57246 0.448629064056533
10847 3 19 4 17 15 52 white 1.73749 0.495712776482445
10848 1 3 3 3 NA 50 white 1.9725 0.562762059989768
10849 NA NA 4 19 45 34 white 6.74582 1.92460915565028
10850 1 14 5 17 44 47 white 1.82975 0.522034919780116
10851 1 58 5 62 33 47 white 1.82975 0.522034919780116
10852 5 14 5 6 8 24 white 7.39698 2.11038768187737
10853 3 14 3 6 44 49 white 1.67595 0.478155170818683
10854 3 14 5 15 22 33 white 1.78001 0.507843900837712
10855 2 12 5 10 11 41 white 1.59577 0.455279499351013
10856 1 19 3 6 6 46 white 1.71434 0.489107989821475
10857 6 37 5 6 15 24 white 1.59828 0.4559956122892
10858 2 8 3 22 18 61 white 1.69305 0.483033868525058
10859 4 14 5 17 79 37 white 1.66553 0.475182303561348
10860 3 14 3 6 15 35 white 1.55097 0.442497881968229
10861 4 19 5 32 49 36 white 1.55261 0.442965780461706
10862 5 22 5 22 17 46 white 1.7941 0.511863833626182
10863 2 14 2 6 11 62 white 1.77322 0.505906686953134
10864 NA 36 5 19 8 31 white 1.5847 0.452121184520044
10865 2 8 4 14 6 54 white 1.96176 0.559697895465413
10866 4 14 5 24 24 26 white 2.47624 0.706481076516636
10867 3 14 5 53 NA 63 white 1.76766 0.504320396938664
10868 5 44 5 39 18 20 white 1.73541 0.495119344246816
10869 3 19 5 NA 19 41 white 1.44214 0.411448252062684
10870 3 2 4 14 61 51 white 1.52709 0.43568482341687
10871 3 14 6 8 67 28 white 1.62836 0.464577555389069
10872 1 49 5 NA 19 60 white 1.75159 0.499735562310509
10873 6 14 4 17 33 61 white 1.46074 0.416754905708215
10874 6 14 6 14 62 50 white 1.5437 0.440423722183121
10875 4 33 5 48 10 27 white 1.62836 0.464577555389069
10876 3 62 5 NA 16 53 white 1.82166 0.51972681074827
10877 1 NA 3 6 7 47 white 1.8023 0.514203326093566
10878 1 9 4 12 8 27 white 1.67314 0.477353466692665
10879 4 14 3 6 6 52 white 7.98438 2.27797522765075
10880 3 14 3 14 14 61 white 7.16318 2.04368361616097
10881 2 12 4 12 19 37 white 1.73495 0.494988104425475
10882 2 17 3 12 7 22 white 1.81075 0.51661414455081
10883 NA 12 6 6 27 52 white 7.07928 2.01974661396419
10884 3 14 3 14 22 37 white 2.17488 0.620501875300658
10885 3 NA 2 3 9 47 white 1.7093 0.487670057865912
10886 3 14 3 17 NA 59 white 1.71986 0.490682867677568
10887 3 NA 2 9 61 62 white 1.75224 0.499921009884143
10888 5 14 5 22 6 41 white 1.69561 0.483764246661217
10889 3 15 5 16 78 41 white 1.77882 0.507504389125982
10890 3 65 7 49 14 58 white 1.47029 0.41947955852084
10891 1 14 4 6 19 32 white 1.77297 0.505835360963275
10892 NA 2 5 15 2 43 white 1.60689 0.458452079379954
10893 3 2 5 6 15 48 white 1.82975 0.522034919780116
10894 4 44 4 NA NA 23 white 1.77275 0.505772594092199
10895 4 14 5 17 7 38 white 1.76592 0.503823968049243
10896 3 14 3 23 3 31 white 1.78987 0.510656997877763
10897 3 48 3 3 15 27 white 1.98719 0.5669531751539
10898 3 2 6 8 47 51 white 1.71434 0.489107989821475
10899 3 3 3 6 49 56 white 1.60264 0.457239537552346
10900 3 2 4 NA NA 20 white 1.86247 0.531370065332899
10901 1 14 3 3 3 57 white 1.60264 0.457239537552346
10902 1 2 2 2 2 58 white 1.76132 0.502511569835832
10903 1 14 2 6 7 40 white 1.43033 0.408078812301732
10904 3 2 5 10 10 20 white 1.46193 0.417094417419945
10905 3 2 5 19 14 32 white 1.46903 0.419120075531949
10906 5 54 5 15 14 27 white 1.43364 0.409023168407468
10907 2 14 4 6 2 47 white 1.95028 0.556422606011075
10908 3 2 4 2 2 46 white 2.06175 0.588225438369534
10909 2 6 2 6 14 52 white 1.51142 0.43121411037249
10910 1 14 5 NA 54 60 white 1.60081 0.456717431306576
10911 1 2 4 39 69 59 white 1.82426 0.520468601042806
10912 2 2 7 78 60 57 white 1.68727 0.481384811639512
10913 1 2 5 15 15 38 white 1.87846 0.535932075644299
10914 3 14 4 14 8 59 white 1.5361 0.438255412091398
10915 3 7 5 NA 15 24 white 1.81981 0.519198998423311
10916 3 14 5 17 17 48 white 1.77773 0.507193407810196
10917 2 14 3 28 3 34 white 1.53311 0.437402353252681
10918 1 2 5 2 38 47 white 1.64978 0.470688766200213
10919 5 2 6 NA 16 21 white 1.97511 0.563506703323899
10920 1 6 3 2 2 63 white 1.63971 0.467815755328681
10921 3 14 4 15 19 21 white 1.70052 0.485165089102054
10922 3 14 4 61 43 36 white 6.37973 1.82016222913994
10923 1 14 2 3 36 59 white 1.6794 0.479139469478741
10924 1 2 3 7 15 42 white 1.81561 0.518000721793675
10925 3 24 4 2 34 23 white 1.73541 0.495119344246816
10926 3 14 3 15 23 59 white 1.70326 0.485946821950912
10927 7 19 3 19 19 51 white 1.52093 0.433927351026737
10928 1 2 1 2 60 62 white 1.46074 0.416754905708215
10929 2 23 3 23 9 58 white 1.49596 0.426803311159591
10930 3 24 6 26 NA 22 white 1.67361 0.4774875595536
10931 1 14 3 39 14 49 white 1.4948 0.426472358566644
10932 4 14 4 15 3 39 white 1.76667 0.504037946018821
10933 5 14 5 6 14 28 white 1.72006 0.490739928469456
10934 3 14 5 17 14 32 white 1.8009 0.513803900550354
10935 3 14 3 17 14 39 white 1.81364 0.517438672993584
10936 NA 14 3 17 14 50 white 1.67752 0.478603098034999
10937 6 14 3 17 14 61 white 1.52006 0.433679136582027
10938 3 14 5 14 14 39 white 1.81364 0.517438672993584
10939 3 14 5 6 14 33 white 1.44298 0.411687907388611
10940 3 14 3 6 14 43 white 1.45389 0.414800573586071
10941 3 14 5 14 24 42 white 1.38294 0.394558257664005
10942 4 14 4 14 6 23 white 1.55157 0.442669064343891
10943 3 14 5 14 14 27 white 1.56152 0.445507838740291
10944 5 14 5 39 62 44 white 1.44881 0.41335122947213
10945 1 14 3 6 14 52 white 1.4644 0.417799118199755
10946 3 14 5 7 24 22 white 1.73679 0.495513063710839
10947 8 72 8 52 52 28 white 1.72006 0.490739928469456
10948 3 33 6 39 39 49 white 1.86086 0.530910725958206
10949 8 52 8 92 92 38 white 1.76667 0.504037946018821
10950 6 14 6 14 14 57 white 1.79108 0.511002215668682
10951 5 19 5 7 71 53 white 1.74693 0.498406045859532
10952 3 16 6 44 15 59 white 1.76851 0.504562905304185
10953 NA 58 5 15 58 63 white 1.76851 0.504562905304185
10954 3 45 5 32 53 37 white 1.69267 0.482925453020472
10955 3 14 5 15 15 22 white 2.05232 0.585535022032041
10956 3 14 3 17 51 52 white 1.86528 0.532171769458918
10957 4 NA 3 27 27 26 white 9.88437 2.82004989754173
10958 3 39 5 39 19 29 white 2.07713 0.592613413265677
10959 NA 14 5 39 42 41 white 1.95108 0.556650849178625
10960 NA 14 3 17 58 61 white 1.90735 0.544174507032438
10961 4 33 5 33 59 21 white 1.51053 0.430960189848591
10962 NA 14 4 45 58 56 white 1.45252 0.414409707161642
10963 8 72 5 17 77 47 white 1.52709 0.43568482341687
10964 3 14 3 17 17 50 white 1.44978 0.413627974312784
10965 2 14 3 27 NA 25 white 1.62836 0.464577555389069
10966 2 14 3 6 33 43 white 1.70935 0.487684323063884
10967 3 14 3 14 19 36 white 1.56323 0.445995708510928
10968 5 36 4 15 27 38 white 1.56323 0.445995708510928
10969 NA 14 1 17 NA 60 white 1.76318 0.503042235200385
10970 2 14 2 17 14 49 white 1.62153 0.462628929346114
10971 NA 14 3 17 14 54 white 1.84992 0.527789500641963
10972 6 14 4 17 14 54 white 1.64451 0.469185214333979
10973 2 14 3 14 14 43 white 1.5632 0.445987149392145
10974 3 14 5 17 14 27 white 1.47378 0.420475269339276
10975 2 14 5 17 14 31 white 1.44298 0.411687907388611
10976 0 14 3 17 14 63 white 1.61099 0.459621825613646
10977 2 14 5 17 14 22 white 1.65841 0.473150939370156
10978 3 14 3 6 14 42 white 1.41308 0.403157319001441
10979 NA 14 6 6 14 54 white 1.59173 0.454126871354887
10980 2 14 5 19 70 54 white 1.47675 0.421322622098804
10981 6 34 5 17 51 26 white 2.01284 0.574271221713463
10982 3 14 3 17 17 57 white 1.74479 0.497795495386336
10983 1 6 7 15 72 36 white 1.65324 0.471675917899866
10984 3 53 7 72 65 28 white 2.04435 0.583261149475327
10985 3 14 2 6 9 43 white 1.67361 0.4774875595536
10986 3 14 2 11 7 26 white 1.74259 0.497167826675574
10987 3 11 4 39 24 40 white 1.59752 0.455778781280028
10988 3 14 3 19 44 61 white 1.73294 0.494414643467006
10989 NA 14 3 17 9 52 white 1.69024 0.48223216439904
10990 1 NA 5 19 39 40 white 1.56488 0.446466460043999
10991 3 14 3 17 6 29 white 1.76473 0.503484456337513
10992 3 14 3 17 14 61 white 1.71914 0.490477448826773
10993 3 14 3 6 17 24 white 1.82173 0.51974678202543
10994 3 14 3 17 14 58 white 1.71914 0.490477448826773
10995 3 61 5 39 65 46 white 1.70746 0.487145098580548
10996 5 65 5 39 39 20 white 2.02276 0.577101436991079
10997 3 16 5 16 37 55 white 1.58848 0.453199633486716
10998 1 14 3 14 14 63 white 1.7402 0.49648595021252
10999 3 44 7 72 72 24 white 2.02276 0.577101436991079
11000 2 14 5 17 39 47 white 14.94371 4.26349963168046
11001 NA 14 2 22 39 58 white 3.36277 0.959411595676448
11002 3 51 5 7 51 31 white 15.47899 4.41621713508797
11003 2 19 4 19 6 30 white 1.49683 0.427051525604302
11004 3 14 3 6 37 50 white 6.90751 1.97073995285167
11005 3 14 5 15 49 33 white 1.4857 0.423876092535766
11006 6 14 4 17 12 33 white 1.49767 0.427291180930229
11007 2 14 3 15 15 50 white 1.55815 0.444546364396987
11008 2 15 6 NA NA 21 white 1.86247 0.531370065332899
11009 NA 14 3 6 NA 57 white 1.67112 0.476777152694602
11010 1 61 4 22 8 53 white 1.68441 0.480568842315521
11011 3 14 5 14 14 39 white 1.44141 0.411239980172295
11012 3 14 3 17 19 31 white 1.49883 0.427622133523176
11013 3 14 5 7 67 34 white 1.58443 0.452044152450996
11014 NA 3 3 44 3 51 negro 2.0422 0.582647745962537
11015 3 11 4 39 9 21 white 2.15147 0.613822909610234
11016 3 14 5 6 18 27 white 1.80652 0.515407308802391
11017 2 14 2 17 61 42 white 1.54907 0.441955804445298
11018 3 14 5 27 37 53 white 1.62153 0.462628929346114
11019 3 14 2 14 22 50 white 1.91896 0.547486886001504
11020 2 14 5 6 84 28 white 1.47436 0.420640745635749
11021 4 14 3 17 14 38 white 1.37163 0.391331469882771
11022 5 14 5 6 14 31 white 1.58533 0.452300926014489
11023 NA 14 5 17 14 33 white 1.39023 0.396638123528302
11024 3 14 4 15 14 49 white 1.4644 0.417799118199755
11025 3 14 3 6 6 31 white 1.71433 0.489105136781881
11026 3 14 3 17 44 41 white 1.52553 0.435239749240148
11027 3 14 5 6 14 36 white 1.52031 0.433750462571886
11028 2 14 3 17 14 64 white 1.6403 0.467984084664749
11029 5 19 5 44 14 47 white 1.69577 0.483809895294727
11030 3 14 3 17 14 56 white 1.54556 0.440954387547674
11031 1 14 7 72 64 37 white 1.63767 0.467233735251429
11032 3 14 6 33 60 47 white 1.82377 0.520328802102682
11033 NA NA 3 6 18 51 white 1.82377 0.520328802102682
11034 5 64 6 51 61 37 white 1.63767 0.467233735251429
11035 2 14 3 17 14 47 white 2.25242 0.642624344315414
11036 2 14 1 17 14 59 white 6.46031 1.84315202219138
11037 2 14 3 6 14 48 white 1.59173 0.454126871354887
11038 3 60 5 17 14 25 white 6.22262 1.77533812407277
11039 4 44 5 24 40 27 white 1.8624 0.531350094055739
11040 1 15 4 7 27 45 white 1.65818 0.473085319459485
11041 6 60 8 93 93 54 white 1.70545 0.486571637622079
11042 3 61 8 92 92 51 white 1.689 0.481878387489338
11043 8 92 6 NA NA 21 white 1.91415 0.546114573956611
11044 8 92 6 NA NA 20 white 1.91415 0.546114573956611
11045 4 85 7 74 84 52 white 1.74657 0.498303336434134
11046 3 65 5 65 61 50 white 1.73953 0.496294796559697
11047 2 14 5 14 61 46 white 1.73953 0.496294796559697
11048 5 14 6 52 51 51 white 1.7669 0.504103565929491
11049 6 44 6 44 40 32 white 1.57181 0.448443616482899
11050 3 14 2 16 7 51 white 0.77544 0.22123610230594
11051 5 33 5 19 44 20 white 2.00332 0.571555128019621
11052 NA 14 1 14 14 51 white 1.50865 0.430423818404849
11053 5 49 5 7 54 49 white 1.8278 0.521478577059214
11054 5 54 6 NA NA 20 white 2.08087 0.593680450073972
11055 1 14 8 72 46 59 white 1.86705 0.532676757467122
11056 2 14 7 72 61 55 white 1.77327 0.505920952151106
11057 5 33 7 9 51 48 white 1.86479 0.532031970518794
11058 2 14 5 19 64 51 white 1.74657 0.498303336434134
11059 1 NA 2 6 6 25 white 2.00321 0.571523744584083
11060 2 14 3 19 14 35 white 1.77933 0.507649894145295
11061 3 34 5 39 53 52 white 1.73757 0.4957356007992
11062 2 14 5 17 9 49 white 1.70545 0.486571637622079
11063 3 19 4 15 15 33 white 1.65811 0.473065348182324
11064 4 39 5 51 54 44 white 1.69412 0.483339143761656
11065 1 16 3 16 51 42 white 1.5031 0.428840381429973
11066 6 14 5 14 14 22 white 1.74596 0.498129301018878
11067 3 14 4 21 44 30 white 1.69056 0.48232346166606
11068 4 15 5 33 50 38 white 1.63775 0.467256559568184
11069 3 7 5 32 66 41 white 1.67361 0.4774875595536
11070 5 14 5 38 19 42 white 1.54743 0.441487905951821
11071 3 14 4 17 65 63 white 1.65811 0.473065348182324
11072 6 14 5 14 39 53 white 1.57772 0.450129762883172
11073 5 14 5 3 21 32 white 1.56842 0.447476436060407
11074 1 50 7 17 72 30 white 1.57008 0.447950040633073
11075 5 26 7 72 64 21 white 1.943 0.554345593186373
11076 3 14 5 6 14 52 white 1.60905 0.459068335932338
11077 4 14 5 6 14 40 white 1.51745 0.432934493247896
11078 3 14 5 32 52 51 white 1.4644 0.417799118199755
11079 2 33 7 36 65 37 white 1.44141 0.411239980172295
11080 3 14 7 38 14 42 white 1.66026 0.473678751695114
11081 1 14 1 6 27 27 white 2.07713 0.592613413265677
11082 5 15 5 39 39 59 white 1.86705 0.532676757467122
11083 2 17 2 17 27 64 white 1.87235 0.534188868452138
11084 3 9 6 3 33 59 white 1.86705 0.532676757467122
11085 3 14 5 32 18 25 white 1.52878 0.436166987108318
11086 5 84 5 6 67 37 white 1.46582 0.418204249822156
11087 3 14 5 6 19 36 white 1.41459 0.403588127980191
11088 5 14 5 78 66 22 white 1.51903 0.433385273503806
11089 4 29 5 32 19 47 white 1.55815 0.444546364396987
11090 4 29 4 44 19 31 white 1.68851 0.481738588549214
11091 3 14 6 14 14 54 white 1.56191 0.445619107284471
11092 5 47 5 NA 51 47 white 1.76557 0.50372411166344
11093 2 14 5 6 NA 24 white 2.07143 0.590987180696885
11094 3 82 8 82 82 63 white 2.00336 0.571566540177999
11095 2 9 6 15 15 45 white 3.70915 1.05823518114629
11096 3 19 5 19 29 33 white 1.8802 0.53642850453372
11097 1 14 3 17 50 42 white 1.76667 0.504037946018821
11098 2 15 8 72 64 36 white 1.61739 0.461447770954044
11099 3 NA 6 NA NA 20 white 2.05481 0.58624542889104
11100 5 14 6 15 39 29 white 1.80105 0.51384669614427
11101 NA 14 3 6 14 43 white 1.69572 0.483795630096755
11102 3 14 4 17 14 38 white 1.55077 0.442440821176341
11103 3 14 3 14 14 62 white 1.69007 0.482183662725936
11104 1 14 3 6 14 45 white 1.57047 0.448061309177253
11105 3 33 5 27 29 32 white 2.10858 0.601586222789975
11106 2 47 4 39 33 64 white 2.00179 0.571118612961682
11107 6 61 7 79 61 57 white 1.80963 0.516294604116241
11108 3 66 8 93 93 48 white 1.65114 0.471076779585048
11109 5 14 5 17 NA 64 white 1.67112 0.476777152694602
11110 3 19 5 6 59 26 white 1.54038 0.439476513037789
11111 2 14 5 14 14 35 white 1.55077 0.442440821176341
11112 1 14 3 17 14 47 white 1.67137 0.476848478684461
11113 2 33 6 72 14 31 white 1.57348 0.448920074095159
11114 3 NA 3 18 14 31 white 1.54093 0.43963343021548
11115 3 20 5 17 61 33 white 1.56842 0.447476436060407
11116 2 14 4 6 9 63 white 1.58848 0.453199633486716
11117 3 14 3 7 43 61 white 1.67927 0.479102379964014
11118 3 14 4 6 33 41 white 1.78618 0.50960422626744
11119 2 14 5 19 76 35 white 1.8085 0.515972210642077
11120 4 14 5 17 14 50 white 1.43099 0.40826711291496
11121 0 14 5 14 14 47 white 1.59173 0.454126871354887
11122 3 14 5 NA 14 40 white 1.51745 0.432934493247896
11123 3 14 3 17 14 34 white 1.43225 0.408626595903851
11124 2 14 3 6 14 43 white 1.5632 0.445987149392145
11125 5 14 4 6 6 20 white 1.46439 0.417796265160161
11126 3 NA 3 6 14 57 white 1.61099 0.459621825613646
11127 4 14 5 44 12 25 white 1.75795 0.501550095492529
11128 3 14 3 6 51 46 white 1.73953 0.496294796559697
11129 3 7 6 NA NA 22 white 1.91415 0.546114573956611
11130 3 7 6 44 61 51 white 1.70545 0.486571637622079
11131 1 14 3 17 34 57 white 1.66132 0.473981173892118
11132 2 19 3 19 40 51 white 1.74693 0.498406045859532
11133 2 18 2 6 31 26 white 1.80105 0.51384669614427
11134 4 39 5 6 6 24 white 1.78957 0.510571406689932
11135 6 22 6 22 66 55 white 1.79017 0.510742589065594
11136 4 14 5 29 62 38 white 1.96792 0.561455367855546
11137 3 45 5 17 65 38 white 1.8855 0.537940615518737
11138 4 33 4 16 24 28 white 1.61273 0.460118254503067
11139 2 52 3 16 16 37 white 1.54632 0.441171218556846
11140 3 65 8 69 47 27 white 1.55533 0.443741807231375
11141 1 50 5 31 64 37 white 1.54632 0.441171218556846
11142 4 17 5 31 52 32 white 1.57904 0.450506364109629
11143 3 14 3 17 NA 61 white 1.61394 0.460463472293986
11144 3 14 5 14 14 43 white 1.72971 0.493493111678024
11145 6 14 5 6 44 56 white 1.63365 0.466086813334492
11146 5 40 6 NA NA 20 white 1.85956 0.530539830810937
11147 1 14 5 14 14 64 white 1.82528 0.520759611081432
11148 6 14 7 39 64 26 white 2.19031 0.624904115394773
11149 3 14 2 17 6 56 white 1.75625 0.501065078761486
11150 3 14 5 19 19 26 white 1.77326 0.505918099111512
11151 4 6 4 14 15 42 white 1.75427 0.5005001769218
11152 3 14 3 19 19 47 white 1.76601 0.503849645405592
11153 3 9 7 19 65 28 negro 1.92152 0.548217264137663
11154 7 14 6 62 62 23 white 1.79774 0.512902340038533
11155 1 17 6 5 18 26 white 1.85783 0.530046254961111
11156 5 44 6 79 90 27 white 1.84824 0.527310189990109
11157 4 15 6 6 72 29 white 2.29648 0.655194836768215
11158 5 40 7 90 65 26 white 1.75648 0.501130698672156
11159 6 79 7 65 65 23 white 1.77927 0.507632775907729
11160 3 76 6 50 54 38 white 1.71495 0.489282025236732
11161 NA 3 5 22 60 28 white 1.75648 0.501130698672156
11162 3 19 5 19 53 25 white 1.85783 0.530046254961111
11163 1 45 4 7 53 31 white 1.92054 0.547937666257414
11164 4 39 4 8 15 20 white 1.66796 0.47587559218278
11165 2 61 5 8 44 50 white 1.6624 0.47428930216831
11166 5 34 5 22 17 22 white 1.71956 0.490597276489737
11167 5 61 6 17 44 50 white 1.78808 0.51014630379037
11168 NA 7 2 23 17 38 white 1.69756 0.48432058938212
11169 3 14 5 6 14 32 white 1.88441 0.53762963420295
11170 2 50 1 15 60 39 white 1.7371 0.495601507938265
11171 3 16 5 51 78 46 white 1.7887 0.510323192245221
11172 7 NA 6 NA NA 23 white 1.96476 0.560553807343725
11173 7 NA 5 NA 7 22 white 2.1262 0.606613278555258
11174 5 14 8 51 62 44 white 1.59097 0.453910040345715
11175 7 14 8 84 93 42 white 1.71057 0.488032393894397
11176 3 34 3 44 59 64 white 1.76788 0.50438316380974
11177 4 NA 8 60 41 32 white 1.57904 0.450506364109629
11178 2 24 5 18 17 43 white 1.64538 0.46943342877869
11179 2 22 5 22 44 46 white 1.73529 0.495085107771683
11180 3 14 5 NA 65 52 white 1.68486 0.480697229097268
11181 5 11 7 49 72 27 white 3.42118 0.976076199947172
11182 3 14 5 6 60 46 white 1.8051 0.51500217717999
11183 3 14 5 6 70 42 white 1.83137 0.522497112194404
11184 5 66 7 18 18 24 white 1.91267 0.545692324096644
11185 3 51 5 18 9 39 white 1.92903 0.550359896873036
11186 3 14 8 44 75 48 white 1.84002 0.524964991443535
11187 7 76 6 52 44 62 white 7.46329 2.12930618742765
11188 NA NA 5 13 9 46 white 1.55666 0.444121261497426
11189 3 18 4 6 79 41 white 1.66052 0.473752930724568
11190 3 22 8 78 52 33 white 1.61084 0.459579030019731
11191 NA 51 4 15 NA 62 white 1.5936 0.454660389759034
11192 1 25 2 25 16 64 white 1.94623 0.555267124975355
11193 3 17 5 21 19 38 white 1.67012 0.476491848735165
11194 3 NA 4 5 17 51 white 1.84083 0.52519608765068
11195 4 27 7 5 79 29 white 1.72006 0.490739928469456
11196 3 32 3 15 32 32 white 1.51072 0.431014397600884
11197 3 14 3 24 27 56 white 1.75689 0.501247673295526
11198 3 14 3 17 5 59 white 1.91112 0.545250102959516
11199 2 29 5 44 66 53 white 1.71194 0.488423260318826
11200 3 NA 4 6 84 47 white 1.72862 0.493182130362238
11201 5 51 8 96 96 40 white 1.64962 0.470643117566703
11202 3 16 5 10 22 32 white 1.95409 0.557509614096531
11203 3 34 4 44 61 62 white 1.76289 0.502959497052148
11204 3 7 4 7 36 37 white 1.55791 0.444477891446723
11205 2 2 5 22 18 43 white 1.66679 0.475541786550239
11206 1 14 1 17 NA 56 white 1.45627 0.415479597009531
11207 2 12 5 11 10 24 white 1.68168 0.479789962506258
11208 2 14 5 19 27 33 white 1.73821 0.49591819533324
11209 3 19 3 6 17 35 white 1.69756 0.48432058938212
11210 3 14 3 17 16 35 white 1.69756 0.48432058938212
11211 3 14 3 14 61 49 white 1.72303 0.491587281228984
11212 3 14 2 17 17 55 white 1.85667 0.529715302368164
11213 4 14 3 6 17 30 white 1.67797 0.478731484816746
11214 2 14 4 17 33 48 white 1.50093 0.428221271837994
11215 2 44 4 44 44 41 white 1.81303 0.517264637578327
11216 3 53 5 20 39 39 white 1.81303 0.517264637578327
11217 3 53 5 6 7 27 white 1.77326 0.505918099111512
11218 4 11 4 5 21 43 white 7.07017 2.01714749489372
11219 2 24 3 5 24 32 white 7.60124 2.168663868632
11220 2 53 5 53 49 32 white 3.6006 1.02726543634938
11221 NA 17 2 18 22 59 white 1.64927 0.4705432611809
11222 4 10 5 2 2 32 white 1.57904 0.450506364109629
11223 2 2 3 5 12 50 white 1.64372 0.468959824206024
11224 3 19 5 12 23 35 white 1.66052 0.473752930724568
11225 7 7 5 5 33 48 white 1.72202 0.491299124229952
